"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1807411170237661237","Sun Jun 30 13:49:37 +0000 2024","5","sampe hotel jaems langsung buka ecommerce dengan keywoard griptok kuning gede bulu ","1807411170237661237","","","in","6:13 PM","0","2","0","https://x.com/pebakseehere/status/1807411170237661237","2430110672","pebakseehere"
"1807033371325051320","Sun Jun 30 12:33:50 +0000 2024","0","@RezaSlavic @worksfess Mau dong kak aku biasa handle ecommerce dan host live ni","1807392098959888709","","RezaSlavic","in","","0","0","0","https://x.com/wnjnsya/status/1807392098959888709","1022315140216119296","wnjnsya"
"1807367769417224470","Sun Jun 30 12:13:18 +0000 2024","0","@FOODFESS2 Aku pernah jualan keripik dan hijab (sebelum ecommerce gila2an kaya sekarang).","1807386931954942282","","FOODFESS2","in","","0","1","0","https://x.com/FlowerssField/status/1807386931954942282","1611205049564401665","FlowerssField"
"1807385143075865060","Sun Jun 30 12:09:31 +0000 2024","1","@caliochiiya Di ig mah gudangnya scammer kakk kalo gaada ecommerce jangan beli disitu apalagi komen biasanya nonaktif","1807385977700463017","","caliochiiya","in","Rakun 2/5","0","1","0","https://x.com/vulturasea/status/1807385977700463017","1796841024817668096","vulturasea"
"1807360099301949742","Sun Jun 30 11:31:47 +0000 2024","0","@scabiouzs ALHAMDULILAAHHH lgsg scroll ecommerce","1807376484379812291","","scabiouzs","in","","0","0","0","https://x.com/kuroneca/status/1807376484379812291","1214428091121950720","kuroneca"
"1807373606508482887","Sun Jun 30 11:20:21 +0000 2024","5","Hari ke-30 belajar web development Hari ini cuman nambahin responsive pada web ecommerce. masih perlu disesuaikan lagi ke depannya. Perlu cari referensi lagi soal iklan. https://t.co/WYzZMZO6qm","1807373606508482887","https://pbs.twimg.com/ext_tw_video_thumb/1807373506893803520/pu/img/VaPLVhYURGd3Pw0R.jpg","","in","","0","0","0","https://x.com/imandreans/status/1807373606508482887","1726454906213822464","imandreans"
"1807369808616517923","Sun Jun 30 11:05:16 +0000 2024","0","Serendah-rendahnya gapok mereka masih menang drpd gapok cs ecommerce di Yogya gw gk bosen2 ngomong. Dan di ecommerce gk ada bonus dan semacamnya mentok duit lembur dan overtime itu jg kecil banget utk standar kepantasan. Ada sih bonus gede klo dpt shift pas public holiday.","1807369808616517923","","","in","Jakarta","0","1","0","https://x.com/ApproachJakarta/status/1807369808616517923","1632613145780056064","ApproachJakarta"
"1806631307046203458","Sun Jun 30 10:54:08 +0000 2024","0","@Ian2032 @kegblgnunfaedh Masih bs kerja dri sini kok freelancer nnti yg hire org2 sono kerja wfh. Tergantung masnya mau upskill apa nggak mau kerjakeras bikin porto apa nggak. Klw punya skill art&amp;craft bisa jual produk lewat ecommerce mereka eg. Craftsy sll. Jd jatuhnya ekspor produk anak bangsa","1807367007928799534","","Ian2032","in","Jakarta city","0","0","0","https://x.com/citracangel/status/1807367007928799534","242262347","citracangel"
"1807335405655929265","Sun Jun 30 09:43:35 +0000 2024","0","@Chulannn I see aku baru register dekat coursera untuk digital marketing and e commerce. Kalau ngam macam nak letak jugak dalam cv.","1807349251082743993","","Chulannn","in","","0","0","0","https://x.com/AzhmanAbdullah/status/1807349251082743993","1139928631814180864","AzhmanAbdullah"
"1807335845713842419","Sun Jun 30 08:51:44 +0000 2024","0","Bener2 skrg jdnya mau beli2 ecommerce di blibli aja beli tiket di https://t.co/WJZtldy1Kp aja biar poinnya jg jd balik balik lg ujung2 bs dipake setiap belanja bulanan","1807336203521536209","","andinaputri","in","","0","2","0","https://x.com/andinaputri/status/1807336203521536209","275007805","andinaputri"
"1807329604392403360","Sun Jun 30 08:25:30 +0000 2024","0","ilustrasi covernya emang bagus-bagus tapi ini salah satu yg isinya zonk :( karena gak puas akhirnya nyari fisiknya di ecommerce untungnya masih ada! https://t.co/jWGDNh88H9","1807329604392403360","https://pbs.twimg.com/media/GRTssifbcAA22ru.jpg","","in","","1","0","0","https://x.com/paancipi/status/1807329604392403360","506677314","paancipi"
"1807033371325051320","Sun Jun 30 07:32:39 +0000 2024","14","@worksfess Dikantorku ada banyak loker.. freelance kaya surveyor gitu.. area jadetabekkar Digital marketing handle ecommerce dan hostlive HR trainer.. Btw tempat kerjaku perusahaan retail. Head officenya di bekasi kota. Minat bisa dm yak","1807316303256150379","","worksfess","in","DKI Jakarta, Indonesia","0","11","2","https://x.com/RezaSlavic/status/1807316303256150379","374354526","RezaSlavic"
"1807301238406705197","Sun Jun 30 06:32:47 +0000 2024","1","rekomen toko di ecommerce yg jual koper","1807301238406705197","","","in","Klaten, Jawa Tengah","0","0","0","https://x.com/apreciousfish/status/1807301238406705197","1230115378023428096","apreciousfish"
"1807294615441285389","Sun Jun 30 06:06:28 +0000 2024","0","adulting is when u buka ecommerce skrg yg u cari bgt promonya adlh printilan isi rumah :))))))))))))","1807294615441285389","","","in","","0","0","0","https://x.com/bufferbeer/status/1807294615441285389","1404040238817681410","bufferbeer"
"1807293130980692264","Sun Jun 30 06:05:54 +0000 2024","0","ada tiktokshop e commerce dimana dan apaan aja yg dimana jadi pada berubah gaya hidup udah jarang nemuin yg beli lgsg ketemu..mau ikutan masuk ke dunia e commerce pun kalah viewers dan kalah seller item (udh pernah nyoba dan pengalaman makanya suka duka wirausaha tuh jg byk)","1807294471505346616","","diary_depresh1t","in","my location unknown","0","0","0","https://x.com/diary_depresh1t/status/1807294471505346616","1406362088520392704","diary_depresh1t"
"1807281102522114477","Sun Jun 30 05:14:46 +0000 2024","0","Belinya pake ecommerce plis atau cod. Soalnya banyak yang nipu juga","1807281604735471983","","bgntdr","in","","0","0","0","https://x.com/bgntdr/status/1807281604735471983","52936136","bgntdr"
"1807276728693485734","Sun Jun 30 04:55:24 +0000 2024","0","ada yg tau gak sih ecommerce indonesia dapet data2 kita dr mana? kok tiba2 mau ngirim hadiah datanya lengkap banget katanya random hadiahnya ?","1807276728693485734","","","in","","1","0","0","https://x.com/AarinLatum78165/status/1807276728693485734","1702569993253351424","AarinLatum78165"
"1806721049402515747","Sat Jun 29 06:37:19 +0000 2024","4","@SelebtwitFess Paling males kalau udah pada bilang 'Toyota aja sama daihatsu spare part Suzuki tuh susah' Ambil aja Baleno mbak. Jaringan service Suzuki juga ga kalah luas. Spare part juga e commerce sekarang mempermudah pencarian.","1806939988816474386","","SelebtwitFess","in","Kota Batam, Kepulauan Riau","0","2","0","https://x.com/unggul_anggoro/status/1806939988816474386","159100605","unggul_anggoro"
