cid;comment;reply_cid;reply_id;reply_text
7286085500023685893;pak mentri responya cepat bgt tp di suruh hapus game online dr dlu gak di respon..aku kehilangan tiktok shop😭😭😭;7286098897394844422;7286085500023685893;masih ada toko Oren Bun banyak diskon😁
7286085500023685893;pak mentri responya cepat bgt tp di suruh hapus game online dr dlu gak di respon..aku kehilangan tiktok shop😭😭😭;7286094764913951493;7286085500023685893;iya bener Bun,,AQ juga kehilangan TikTok shop,biasa beli bju Anak,aq yg punya anak kecil2 agak ribet kalo belanja ke toko,belum panas naik angkot nya
7286085500023685893;pak mentri responya cepat bgt tp di suruh hapus game online dr dlu gak di respon..aku kehilangan tiktok shop😭😭😭;7286095260911354630;7286085500023685893;iya bun sedih bgt aku jg punya anak bayi seneng adanya tiktok shop bs blnja kprluan si kecil skrng udh gak bs hrs pergi blnja sedih rsanya bun😭😭
7286085500023685893;pak mentri responya cepat bgt tp di suruh hapus game online dr dlu gak di respon..aku kehilangan tiktok shop😭😭😭;7286100378478396165;7286085500023685893;iya sama aja ko harganya malah suka gratis ongkir tiap beli
7286085500023685893;pak mentri responya cepat bgt tp di suruh hapus game online dr dlu gak di respon..aku kehilangan tiktok shop😭😭😭;7286102193764434693;7286085500023685893;live di toko Oren bikin hp ngehank Bun 😅
7286085500023685893;pak mentri responya cepat bgt tp di suruh hapus game online dr dlu gak di respon..aku kehilangan tiktok shop😭😭😭;7286111780865426182;7286085500023685893;pdhal dishopee diskon bs 50% wktu live gw aja jrang bgt co tiktok soalnya diskon dikit
7286027988134413062;ini nih bener... bukan masalah tanah abang doang. Barang impornya yg kudu dibatasin;7286289269236663046;7286027988134413062;mbakkkkkk dukung produk lokal yukkkkk🥰
7286027988134413062;ini nih bener... bukan masalah tanah abang doang. Barang impornya yg kudu dibatasin;7286333440072090373;7286027988134413062;duhh gmn mau maju mba
7286027988134413062;ini nih bener... bukan masalah tanah abang doang. Barang impornya yg kudu dibatasin;7286393947331855110;7286027988134413062;ntar suatu saat Lo bakal ngerasain kalo dampaknya ttshop kalo di biarin di indo
7286027988134413062;ini nih bener... bukan masalah tanah abang doang. Barang impornya yg kudu dibatasin;7286079356098642694;7286027988134413062;perskincare an sih yg parah..
banyak produk²baru kaya originote g2g dan masih banyak lagi,itu ternyata made in china, di produksi di china.
7286027988134413062;ini nih bener... bukan masalah tanah abang doang. Barang impornya yg kudu dibatasin;7286131661786710792;7286027988134413062;hp ada regulasi kerjasama dan byar pjak ke negara, klo barang luar yg di mksud itu ilegal, sma kyak slundupan
