cid;comment;reply_cid;reply_id;reply_text
7278239266668430085;bukannya modal tuh termasuk semua biaya yang dikeluarin bukan harga barang doang?;7278550156382192390;7278239266668430085;lah kok iya
7278239266668430085;bukannya modal tuh termasuk semua biaya yang dikeluarin bukan harga barang doang?;7278280577111343878;7278239266668430085;kan itu pembahasannya beli barang 50k jual lagi 60k untung gk?
7278239266668430085;bukannya modal tuh termasuk semua biaya yang dikeluarin bukan harga barang doang?;7278281644377899782;7278239266668430085;itu ruginya gara gara ongkir biaya administrasi dll atau gimana sih
7278239266668430085;bukannya modal tuh termasuk semua biaya yang dikeluarin bukan harga barang doang?;7278282091552097030;7278239266668430085;Itu rugi karena gk hitung semua modal(cuma itung modal barang), ya bener gara2 ongkir biaya packing dll
7278239266668430085;bukannya modal tuh termasuk semua biaya yang dikeluarin bukan harga barang doang?;7278629947069104901;7278239266668430085;klw cman sebiji 2 biji mungkin msuk akal TPI klw sdah skala toko kan beli.y bnyak psti duit yg kluar jga bnyak & ad biaya tmbahan 😅
7278239266668430085;bukannya modal tuh termasuk semua biaya yang dikeluarin bukan harga barang doang?;7278627438171030277;7278239266668430085;klw sdah skala bisnis hitungan.y bkan cman modal beli barang bro TPI yg di hitung jga biaya ongkir, packing, admin,mentance brang tmpat penyimpanan.y
7279368255730352902;warga fb: "bisa cod mas 🙏";7279438950334186245;7279368255730352902;bensin: siap mas🙏🏻
7279368255730352902;warga fb: "bisa cod mas 🙏";7280508491029480198;7279368255730352902;kurangin 20k mas saya yang datang🙏
7279368255730352902;warga fb: "bisa cod mas 🙏";7286826701845299974;7279368255730352902;asli anjirr
7279368255730352902;warga fb: "bisa cod mas 🙏";7352799329281671941;7279368255730352902;pembeli = bisa nego bg?
penjual = nego bensin bg
7279368255730352902;warga fb: "bisa cod mas 🙏";7348250121090581254;7279368255730352902;real banget ini😂
7279368255730352902;warga fb: "bisa cod mas 🙏";7345255381840020229;7279368255730352902;gratis ongkir ga mas, bisa nego ga mas 🗿
7279108049294279430;prinsip w si gini beli barang 50rb jual 110rb🗿;7279110425278661382;7279108049294279430;dulu bisa, pas ada online jual 80rb aja udh susah
7279108049294279430;prinsip w si gini beli barang 50rb jual 110rb🗿;7279320825294947078;7279108049294279430;bener banget ini
7279108049294279430;prinsip w si gini beli barang 50rb jual 110rb🗿;7344985125338661637;7279108049294279430;kalau saua harga 50 jual 150
7279108049294279430;prinsip w si gini beli barang 50rb jual 110rb🗿;7336137765131649797;7279108049294279430;Berlaku zaman sblm ada jual online..
7279108049294279430;prinsip w si gini beli barang 50rb jual 110rb🗿;7282234938160775941;7279108049294279430;miawaug di game car for sale:
7279108049294279430;prinsip w si gini beli barang 50rb jual 110rb🗿;7283095490106131205;7279108049294279430;🗿 malah ke game
7357273739011474182;ya untung kalo perbarang 10.000 dan modal kita 50.000 dapat 5 kita jual 60.000 ya untung lah knp rugi;7377364193697350405;7357273739011474182;listrik? sebulan baru gede tu hewan 🤣
