cid;comment;reply_cid;reply_id;reply_text
7276305495056040709;cariin yg minimal belanja 100rb bg auto follow aku;7347428790286648069;7276305495056040709;https://t.me/DANAEvent_Bot?start=r09199523425
7276305495056040709;cariin yg minimal belanja 100rb bg auto follow aku;7276384003987686150;7276305495056040709;itu berarti cuma sampe 10k doang 10k keatas ga bisa di pake ya ??
7276305495056040709;cariin yg minimal belanja 100rb bg auto follow aku;7276367928370955013;7276305495056040709;gak gitu bg min blj rp 0 maksimal diskonnya 10k
jadi klo beli 100k, diskonya tetep 10k
7276305495056040709;cariin yg minimal belanja 100rb bg auto follow aku;7276392226892514053;7276305495056040709;bukan gitu anjer itumah emang berlaku buat yg 10k doang
7276305495056040709;cariin yg minimal belanja 100rb bg auto follow aku;7276396943496364805;7276305495056040709;ah elahh jadi yg bener yg mana si cokkk
7276305495056040709;cariin yg minimal belanja 100rb bg auto follow aku;7276397277517497093;7276305495056040709;gua bner cok misalnya lu cek out barang 10k nah pake diskon nya 99% tar jadinya cuman 1k kalo gada ongkir
7276509451253908229;vocher sudah tidak tersedia;7288200963738911494;7276509451253908229;Bnr bgt
7276509451253908229;vocher sudah tidak tersedia;7295194164005208838;7276509451253908229;berlaku cuman 1 hari
7276509451253908229;vocher sudah tidak tersedia;7283424934767919877;7276509451253908229;iya anjer
7276509451253908229;vocher sudah tidak tersedia;7287978352723247878;7276509451253908229;Iya njy
7276509451253908229;vocher sudah tidak tersedia;7299686265518293765;7276509451253908229;99 woi
7276509451253908229;vocher sudah tidak tersedia;7347204383463670534;7276509451253908229;https://t.me/DANAEvent_Bot?start=r03941814714
7276264758281011973;kak, misalnya beli barang harga 1 jutaan ,dan dapat voucher diskon 99 nya,jadi itu bayar pas barang nya sampe brp??;7276286690175697669;7276264758281011973;ini maksudnya maksimal potongannya itu cuma 10rb walaupun harganya 1 jutaan diskon 99% potongan tetep 10rb
7276264758281011973;kak, misalnya beli barang harga 1 jutaan ,dan dapat voucher diskon 99 nya,jadi itu bayar pas barang nya sampe brp??;7276324951556408070;7276264758281011973;Jd kalo ambil brg 100rb, potongan hrganya cuma 10rb?
7276264758281011973;kak, misalnya beli barang harga 1 jutaan ,dan dapat voucher diskon 99 nya,jadi itu bayar pas barang nya sampe brp??;7276397559593173765;7276264758281011973;yang bener yangg mana sehh
7276264758281011973;kak, misalnya beli barang harga 1 jutaan ,dan dapat voucher diskon 99 nya,jadi itu bayar pas barang nya sampe brp??;7276404776128152325;7276264758281011973;ga gitu kocak itu voucher cuman bisa di pake yang harga nya 0 Rp - 10 Rp baru bisa di pake voucher nya
7276264758281011973;kak, misalnya beli barang harga 1 jutaan ,dan dapat voucher diskon 99 nya,jadi itu bayar pas barang nya sampe brp??;7276405581774603014;7276264758281011973;hadeh, coba aja kalo ga percaya kocak kocak
7276264758281011973;kak, misalnya beli barang harga 1 jutaan ,dan dapat voucher diskon 99 nya,jadi itu bayar pas barang nya sampe brp??;7276405897809920773;7276264758281011973;lah gw dapet sepatu docmart serebu, klo ga percaya mampir ke ig gua kasi ss an nya
7276409763188163334;cara pakai voucher nya gimana;7276460453633606405;7276409763188163334;nnti jam 12
