cid;comment;reply_cid;reply_id;reply_text
7321349258182263557;Gua di DC Cakung, kerja di bagian itu cuyy😂😂;7321593946521617157;7321349258182263557;bang jnt ko banyak yg tutup ya di Pulogebang
7321349258182263557;Gua di DC Cakung, kerja di bagian itu cuyy😂😂;7321653799360234245;7321349258182263557;Ntah lah bang,Coba Tanya Yang Punya vendornya😂😂
7321349258182263557;Gua di DC Cakung, kerja di bagian itu cuyy😂😂;7324206023308755718;7321349258182263557;ada dkt mas naga
7321349258182263557;Gua di DC Cakung, kerja di bagian itu cuyy😂😂;7352437686022062854;7321349258182263557;Teluknaga rute saya itu dr DC Cakung ke tluknaga
7321349258182263557;Gua di DC Cakung, kerja di bagian itu cuyy😂😂;7379667535015641861;7321349258182263557;emang nya skrg ada tah yang cewe di DC Cakung, gua juga alumni situ , vendor gua SJS katanya udh di bubarin sih vendor nya
7321349258182263557;Gua di DC Cakung, kerja di bagian itu cuyy😂😂;7385002218610574086;7321349258182263557;salam dri makassar DC
7318667831967679238;status paket : paket sedang menggelinding;7325603257866666758;7318667831967679238;ko komen dirimu yg pling ngakakkkk 😫😂
7318667831967679238;status paket : paket sedang menggelinding;7325671755472601861;7318667831967679238;😂
7318667831967679238;status paket : paket sedang menggelinding;7348708301101105925;7318667831967679238;terjungkal terbalik, mental²😭😭😭
7318667831967679238;status paket : paket sedang menggelinding;7354747453071524613;7318667831967679238;paket ny lagi olahraga 😂😂
7318667831967679238;status paket : paket sedang menggelinding;7383016426661970693;7318667831967679238;😅😅
7318667831967679238;status paket : paket sedang menggelinding;7378304711416169221;7318667831967679238;🤣🤣🤣
7313128179560186629;paket gua udh melebihi masa estimasi gak gerak" masih di Cakung dc,mana mau di pake😫;7313707636846756614;7313128179560186629;ini solusinya gimana ya , punyaku juga disortir bekasi tapi udh melebihi estimasi dan udah ada tulisan pesanan selesai
7313128179560186629;paket gua udh melebihi masa estimasi gak gerak" masih di Cakung dc,mana mau di pake😫;7316805127875691269;7313128179560186629;paket nya udh smpe blm ka skrng?
7313128179560186629;paket gua udh melebihi masa estimasi gak gerak" masih di Cakung dc,mana mau di pake😫;7325058922779771654;7313128179560186629;telfon lah pihak ekspedisinya
7313128179560186629;paket gua udh melebihi masa estimasi gak gerak" masih di Cakung dc,mana mau di pake😫;7351671094502130437;7313128179560186629;cancel aja klau paket ga gerak², ntar danny d kembalikan ama kita
7313128179560186629;paket gua udh melebihi masa estimasi gak gerak" masih di Cakung dc,mana mau di pake😫;7313540565186020102;7313128179560186629;SAMAAAA😭😭😭 aku juga masih di Cekung dc
7313128179560186629;paket gua udh melebihi masa estimasi gak gerak" masih di Cakung dc,mana mau di pake😫;7313419222075278085;7313128179560186629;paket gua gagal mulu dikirim ke alamat tujuan, padahal udh nungguin🗿
7353209311743066885;Gini doang aku ngakak;7354854811835417350;7353209311743066885;😂😂 iya bener paket suka mandek d DC Cakung lama wkwkwk
7353209311743066885;Gini doang aku ngakak;7356203148501648133;7353209311743066885;bjirr
7353209311743066885;Gini doang aku ngakak;7355296408049599237;7353209311743066885;samaa🤣🤣🤣
7353209311743066885;Gini doang aku ngakak;7354627777896792837;7353209311743066885;Podo mbk😂😂
7353209311743066885;Gini doang aku ngakak;7353900785988698886;7353209311743066885;jirla aowkwowi😂
7353209311743066885;Gini doang aku ngakak;7353590746039616261;7353209311743066885;🗿
7353274980208018181;makanya sekarang kalo pengirimannya pake SXPres langsung ubah ke J&T atau yg lain, karna udh sering nyangkut di DC Cakung berhari" harusnya 2/3 hari sampe ini bisa 5 hari lebiih;7353636434706989829;7353274980208018181;emang paling gercep j&t mah 😁
7353274980208018181;makanya sekarang kalo pengirimannya pake SXPres langsung ubah ke J&T atau yg lain, karna udh sering nyangkut di DC Cakung berhari" harusnya 2/3 hari sampe ini bisa 5 hari lebiih;7353637808445539078;7353274980208018181;iyaa aku suka pakai j&t kalo pesen online.
7353274980208018181;makanya sekarang kalo pengirimannya pake SXPres langsung ubah ke J&T atau yg lain, karna udh sering nyangkut di DC Cakung berhari" harusnya 2/3 hari sampe ini bisa 5 hari lebiih;7353638840751391494;7353274980208018181;ho'oh kak tp aqu kalo gak ada pilihan j&t,aqu pilih ninja Xpress drpda jNe quz lbh cpt ninja 😁
7353274980208018181;makanya sekarang kalo pengirimannya pake SXPres langsung ubah ke J&T atau yg lain, karna udh sering nyangkut di DC Cakung berhari" harusnya 2/3 hari sampe ini bisa 5 hari lebiih;7353639608922850053;7353274980208018181;JNE jga lumayan bermasalah yaa ngirim paketnya🤭 kalo aku anter aja atau si cepat 😁
7353274980208018181;makanya sekarang kalo pengirimannya pake SXPres langsung ubah ke J&T atau yg lain, karna udh sering nyangkut di DC Cakung berhari" harusnya 2/3 hari sampe ini bisa 5 hari lebiih;7353552056835343109;7353274980208018181;pantesan sekarang shopee lama pengiriman nya
7353274980208018181;makanya sekarang kalo pengirimannya pake SXPres langsung ubah ke J&T atau yg lain, karna udh sering nyangkut di DC Cakung berhari" harusnya 2/3 hari sampe ini bisa 5 hari lebiih;7353896627016598278;7353274980208018181;Ah masa sih..Suami sya kurir Spx kerja berangkat abis subuhan plg larut malam masa iy spx lama.Setau sya kurir spx itu diteken utk cepet sy tau
7354408241453990662;paket lain: uda di bantu malah ga mau🗿;7356054321580245766;7354408241453990662;wkwkkkk
7362798990104937222;@citra @👾 @glng_591 pnts bakso aci lama😭;7369194359231775494;7362798990104937222;apa lagi bakso bulet pas di sortir jadi ngagorolong😁😁😁
7362798990104937222;@citra @👾 @glng_591 pnts bakso aci lama😭;7362800125175841542;7362798990104937222;pantesan
7362798990104937222;@citra @👾 @glng_591 pnts bakso aci lama😭;7362800223313232646;7362798990104937222;😭
7340463576333665030;paket ku parfum 2 botol hilang dicakung nunggu nya hampir sebulan..ee ada pemberitahuan paket nya hilang 😭😭;7342366363220214534;7340463576333665030;terus gaada kompensasinya?
7340463576333665030;paket ku parfum 2 botol hilang dicakung nunggu nya hampir sebulan..ee ada pemberitahuan paket nya hilang 😭😭;7354281712220078854;7340463576333665030;ya kemungkinan gelinding sendiri ka😁
7340463576333665030;paket ku parfum 2 botol hilang dicakung nunggu nya hampir sebulan..ee ada pemberitahuan paket nya hilang 😭😭;7350710561480524549;7340463576333665030;saya udah hampir sebulan ini, mana udah transfer
7322415095803495174;@Cia namaku? pantesan lama kan bub🤣;7322440056391238405;7322415095803495174;😂 kelamaan jadinya
7322415095803495174;@Cia namaku? pantesan lama kan bub🤣;7322439604341359365;7322415095803495174;muter muter disitu🗿
