cid;comment;reply_cid;reply_id;reply_text
7287223873269990150;4.0 nya apa nih?;None;None;None
7287322926276281093;beli air putih saya
airnya orang2 beriman🗿;None;None;None
7287368662192308997;prrettt;None;None;None
7298655267993436934;wow;None;None;None
7287383594921640705;ini namanya jual impian;None;None;None
7287396518843761414;produk Abang apa?;None;None;None
7287768988422439685;saya marketing 5.0;None;None;None
7288562269759095557;10.0 pinjam dulu seratus;None;None;None
7287374267930460933;sangat bermanfaat;None;None;None
7287319694465286917;asyik dapat ilmu baru ,, mksih..🙏🙏;None;None;None
7289364038302991109;YAAAAAHHHHUUUDDDDDDD;None;None;None
7287402781040018181;siap Puh,;None;None;None
7289206102209790725;kalau contoh produk air minum dg penawaran 3.0;None;None;None
7287905505741275910;domain saya kehampaan😁;None;None;None
7287333723019756294;Teori Sudah Hafal
Praktek gak semudah itu bro ☺️;7287460421227987718;7287333723019756294;Kan dulu d sekolah kita juga d ajarin teori2 dulu, parkteinya tergantung kita
7287333723019756294;Teori Sudah Hafal
Praktek gak semudah itu bro ☺️;7288558162453742342;7287333723019756294;Yoi ada orang dikasih pelajaran menembak, nah tinggal orang nya mau dipakai untuk menembak penjahat atau menembak polisi
7287333723019756294;Teori Sudah Hafal
Praktek gak semudah itu bro ☺️;7287476110596539142;7287333723019756294;itulah fungsinya menguasai komunikasi dan perbanyak referensi .. segi kehidupan atau kosakata kata 🙏
7287333723019756294;Teori Sudah Hafal
Praktek gak semudah itu bro ☺️;7287464907791254278;7287333723019756294;Saya tidak pernah takut kpd orang yg berlatih 1X untuk 1000 tendangan tp Saya lbh khawatir kpd orang yg berlatih 1000X untuk 1 tendangan.
- Bruce Lee
7287333723019756294;Teori Sudah Hafal
Praktek gak semudah itu bro ☺️;7287585847128703750;7287333723019756294;prinsipnya orang Indonesia itu takdir rejeki udah ada yang atur rejeki ga akan ketukar jadi usaha apa aja bawa santai kayak di pantai
7287333723019756294;Teori Sudah Hafal
Praktek gak semudah itu bro ☺️;7287794918678872837;7287333723019756294;Penemuan Lampu TOMAS tdk pernah mau dianggap gagal 999+ 1 Lampu nyalakan...
7287259588373119750;lumayan 1 sks😁;None;None;None
7287231685685625605;4.0 itu yang masuk dengan komunitas atau circle sosial;7288553930068361986;7287231685685625605;Nah betul!
7287231685685625605;4.0 itu yang masuk dengan komunitas atau circle sosial;7287417505852031749;7287231685685625605;colaborasi
7287231685685625605;4.0 itu yang masuk dengan komunitas atau circle sosial;7287377097554051846;7287231685685625605;privilege juga bisa bang😁
7287231685685625605;4.0 itu yang masuk dengan komunitas atau circle sosial;7287627769339642630;7287231685685625605;ya betul, tapi circel pertemanan dan rekan bisnis kan termasuk privilage,
7287417247554110214;Nih biar ga kelihatan kere didepan calon mertua, pakai batik gue.;7288313451070817030;7287417247554110214;3.0 masuk ke golongan orang kaya (ga kere) 4.0
